filename,foreground,background,is_train
d256b32adda37f2301c9e46f34b7f9a36cce273256369ceb5dc2c73c3007e3c4.png,white,black,True
1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e.png,white,black,True
20c37b1ad2f510ed7396969e855fe93d0d05611738f6e706e8ca1d1aed3ded45.png,white,black,True
45cc00f2ef95da6698bf590663e319d7c0ed4fb99d42dd3cf4060887da74fb81.png,white,black,True
8e8a7a14749d0b2e48de3d10e2e80063f17b165ad921c8afc0623f08500f3259.png,white,black,True
06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c.png,white,black,True
2a2032c4ed78f3fc64de7e5efd0bec26a81680b07404eaa54a1744b7ab3f8365.png,white,black,True
9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851.png,white,black,True
4ff152d76db095f75c664dd48e41e8c9953fd0e784535883916383165e28a08e.png,white,black,True
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8.png,white,black,False
bc115ff727e997a88f7cfe4ce817745731a6c753cb9fab6a36e7e66b415a1d3d.png,white,black,True
27c30f9011492f234e4587c9a4b53c787037d486f658821196fe354240ac3c47.png,white,black,True
20b20ab049372d184c705acebe7af026d3580f5fd5a72ed796e3622e1685af2f.png,white,black,True
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b.png,white,black,False
4d40de30a3db3bc4f241cb7f48e8497c11e8f20a99bf55788bdce17242029745.png,white,black,True
2dec81a678ddcac2b110acffe82427d857695180bd841e3f9736a554acf832af.png,white,black,True
49edc2f7715100fb0390916e52b3fd11a921f02e59509dc987f67840a36250fc.png,white,black,True
0bda515e370294ed94efd36bd53782288acacb040c171df2ed97fd691fc9d8fe.png,white,black,True
57d88f45e479ce3821839b2706d667758c63ac769d76800d815c73d2507c1e42.png,white,black,True
b3b1626f8ad156acb2963d1faa6a368f9378a266c3b90d9321087fdc5b3032b4.png,white,black,True
cc88627344305b9a9b07f8bd042cb074c7a834c13de67ff4b24914ac68f07f6e.png,white,black,True
958114e5f37d5e1420b410bd716753b3e874b175f2b6958ebf1ec2bdf776e41f.png,white,black,True
6fc83b33896f58a4a067d8fdcf51f15d4ae9be05d8c3815d23336f1f2a8c45a1.png,white,black,True
d7db360fabfce9828559a21f6bffff589ae868e0dc6101d7c1212de34a25e3cb.png,white,black,True
e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88.png,white,black,True
295ac4ecf2ee0211c065cf5dbb93b1eb8e61347153447209cd110e9c3e355e81.png,white,black,True
54cb3328e778d87f76062b0550e3bc190f46384acd8efbe58c297265d1906e84.png,white,black,True
5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14.png,white,black,True
7ac468eb217b7058d22c1711285d21949b4121bf3fa3217e3e51453666ebecff.png,white,black,True
00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552.png,white,black,True
55ff2b0ec48b76e10c7ee18add5794005cd551697f96af865c763d50da78dd9c.png,white,black,True
aaa52100fafaa50877e777229cdf6cde7c422f145ff6719449b80631d9a3b0f6.png,white,black,True
0ea221716cf13710214dcd331a61cea48308c3940df1d28cfc7fd817c83714e1.png,white,black,True
623cf6987b3fac8f384c09f40d98c5e739c097aa9a9627054542aa27f7d38db1.png,white,black,True
ff3e512b5fb860e5855d0c05b6cf5a6bcc7792e4be1f0bdab5a00af0e18435c0.png,white,black,True
7aa1aaa5e032a980f434c8ed63efb57ab0d338d6154c47f7bb75afdc89f43c04.png,white,black,True
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925.png,white,black,False
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef.png,white,black,False
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4.png,white,black,False
351771edfc5db5665ded8aa4940257276b6526663c76e3b60b92a52584d8943c.png,white,black,True
0e5edb072788c7b1da8829b02a49ba25668b09f7201cf2b70b111fc3b853d14f.png,white,black,True
e5f8ad0f0a43af8ca57e31e16800108abdfb44a7e962a71d246f72d2dbde42bf.png,white,black,True
16c3d5935ba94b720becc24b7a05741c26149e221e3401924080f41e2f891368.png,white,black,True
942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0.png,white,black,True
da5f98f2b8a64eee735a398de48ed42cd31bf17a6063db46a9e0783ac13cd844.png,white,black,True
6b6d4e6ff52de473a4b6f8bd0f11ae22242d508cc4117ff38ec39cbb88088aaa.png,white,black,True
309ba76b12ecb5ce28b99f3445b2b5dc54c0564c3c0e24c17e4c89a94a5d0535.png,white,black,True
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398.png,white,black,True
5488e8df5440ee5161fdfae3aeccd2ee396636430065c90e3f1f73870a975991.png,white,black,True
a815a986800a95de0957116c6585deea8ffb6ee09ad00ccc687306937ac698d0.png,white,black,True
3582166ee20755856adf4882a8bfacb616fce4247911605a109c4862de421bcd.png,white,black,True
5d2c98fd6fda3c7d739461c3b3d4a0c7f8456121a14519dc5955a1775227b053.png,white,black,True
02903040e19ddf92f452907644ad3822918f54af41dd85e5a3fe3e1b6d6f9339.png,white,black,True
84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029.png,white,black,True
8b12e18670e4b24d03567d1e17c0c24fadf0ea2c1e763983dd6bb4c44b7376a6.png,white,black,True
ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48.png,white,black,True
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8.png,white,black,False
aa47f0b303b1d525b52452ae3a8553b2d61d719a28aee547e2ef1fc6730a078f.png,white,black,True
483b89aa683542f1c63e62f5f71ae8ae1f959caf1c379cd61230a71cd1036732.png,white,black,True
b3bfd873fca7ff9b2e90f507dfdbe165bb8c153399b6ba5829aa59bae677a91d.png,white,black,True
a6e81120d1cb9f71f8a25f90a5d56c4b714a642fc496a705e38921fd90a3f69c.png,white,black,True
4327d27591871e9c8d317071a390d1b3dcedad05a9746175b005c41ea0d797b2.png,white,black,True
237802ac5005f9cf782367156c46c383efd9e05088e5768ca883cbbe24abadb1.png,white,black,True
6bd330234b763b77796d4804de8e224881c0fc8dd02650fa708b2edfd8c7461f.png,white,black,True
61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510.png,white,black,True
c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305.png,white,black,True
f8e74d4006dd68c1dbe68df7be905835e00d8ba4916f3b18884509a15fdc0b55.png,white,black,True
4dbbb275960ab9e4ec2c66c8d3000f7c70c8dce5112df591b95db84e25efa6e9.png,white,black,True
8c3ef7aa7ed29b62a65b1c394d2b4a24aa3da25aebfdf3d29dbfc8ad1b08e95a.png,white,black,True
8fdc34509a0c3721f7b5e235c8a93e1f553343aa17ad103a1e89e3509a3e1570.png,white,black,True
e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203.png,white,black,True
d2815f2f616d92be35c7e8dcfe592deec88516aef9ffc9b21257f52b7d6d0354.png,white,black,True
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835.png,white,black,False
8d29c5a03e0560c8f9338e8eb7bccf47930149c8173f9ba4b9279fb87d86cf6d.png,white,black,True
66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f.png,white,black,True
20468e8779c43e089dc0ff30f25e6cf3872d5aa6a0fdad6f8aca382da43e8582.png,white,black,True
d751ccb64fa767a65a966061218438bd1860695d96bbef11fdb2f0d3b8dedba8.png,white,black,True
05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e.png,white,black,True
d3ce382f190ee24729bd2e80684c11bef72bc9c733cdbbc19a17d2c1b2e775f7.png,white,black,True
150b0ffa318c87b31d78af0e87d60390dbcd84b5f228a8c1fb3225cbe5df3e3f.png,white,black,True
d4d6c683f249d82518431603bf0206d05f2114ac871a99ffade0f5f61cf167e1.png,white,black,True
3441821ebea04face181c9e2f4d0d09727c764827ac51b9e7fbadbebabeab225.png,white,black,True
9bf9f3dcadeb152a9a26b23e2fb199dcf9b2b17660b1646326f5b10cbf51eaee.png,white,black,True
615985773f1469fbc00915b3e82d1d4942051c09ddea2667e37ad361ed2e9d59.png,white,black,True
28d33efef218392e79e385906deb88055d94b65ad217de78c07e85476f80f45a.png,white,black,True
f81ca7ee25e733ff37240c34c8e3044d9937bb0166e315952ebde3f237ecb86f.png,white,black,True
ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c.png,white,black,True
724b6b7044522f6d5ea35b55f8fa71d0a45a28687be2b7cac3149943ab816eec.png,white,black,True
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406.png,white,black,False
35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c.png,white,black,True
a9d884ba0929dac87c2052ce5b15034163685317d7cff45c40b0f7bd9bd4d9e7.png,white,black,True
813f41ef376c3cbcc9d6e2ce6a51c2ee068226d1c1b13404eb238dcfdd447c97.png,white,black,True
1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5.png,white,black,True
66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f.png,white,black,True
1d5f4717e179a03675a5aac3fc1c862fb442ddc3e373923016fd6b1430da889b.png,white,black,True
305a8baaf726d7c9e695bff31d3a6a61445999a4732f0a3e6174dc9dcbe43931.png,white,black,True
c35e6e3ea39a718e1b7aff66e4cc678efd662f9b5336b74d69c1d6bca7aaf288.png,white,black,True
573a657d5e5fcb9574a758b0ab34b09c79d7ba374ceb71227c3dc88f009a3f6b.png,white,black,True
a1f50f101bc471e2d6967ebdb8ba81150588609e769f3b960f0801e4da5fdc6f.png,white,black,True
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d.png,white,black,False
9620c33d8ef2772dbc5bd152429f507bd7fafb27e12109003292b671e556b089.png,white,black,True
62570c4ff1c5ab6d9d383aba9f25e604768520b4266afd40fdf4734a694c8bc3.png,white,black,True
fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb.png,white,black,True
f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605.png,white,black,True
7c0157913223365720209ac83ff2e0b1b2b460173acd615c67646014093a2b97.png,white,black,True
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e.png,white,black,False
30f65741053db713b3f328d31d3234b6fedbe31df65c1a8ea29be28146cab789.png,white,black,True
91cc2e0d4d6e2c1ad59a8d63bcbe3e2ea8bc7f8e642e942a0113450181e73379.png,white,black,True
1c8b905c9519061d6d091e702b45274f4485c80dcf7fb1491e6b2723f5002180.png,white,black,True
ac782d2cad7f515ce7276926209820e386248e3d619b2df81e22d5e3c160b7cb.png,white,black,True
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565.png,white,black,True
f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab.png,white,black,True
a7a581e6760df4701941670e73d72533e3b0fbd7563488ad92772b41f7709710.png,white,black,True
fc22db33a2495f58f118bc182c0087e140df14ccb8dad51373e1a54381f683de.png,white,black,True
c53326fe49fc26b7fe602b9d8c0c2da2cb157690b44c2b9351a93f8d9bd8043d.png,white,black,True
dbbfe08a52688d0ac8de9161cbb17cb201e3991aacab8ab8a77fe0e203a69481.png,white,black,True
c2a646a819f59a4e816e0ee8ea00ba10d5de9ac20b5a435c41192637790dabee.png,white,black,True
1ee4a111f0e0bb9b001121b94ff98ca736fad03797b25285fe33a47046b3e4b0.png,white,black,True
7b5987a24dd57325e82812371b3f4df7edc528e0526754ba94cf3a1ea4df25d2.png,white,black,True
cab4875269f44a701c5e58190a1d2f6fcb577ea79d842522dcab20ccb39b7ad2.png,white,black,True
5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6.png,white,black,True
2869fad54664677e81bacbf00c2256e89a7b90b69d9688c9342e2c736ff5421c.png,white,black,True
40b00d701695d8ea5d59f95ac39e18004040c96d17fbc1a539317c674eca084b.png,white,black,True
d0f2a00d3155c243048bc48944aef93fb08e2258d1fa5f9ccadd9140082bc22f.png,white,black,True
648636ee314d7bdba3ab2fc0fe49a863de35c3e2caf619039f678df67b526868.png,white,black,True
64eeef16fdc4e26523d27bfa71a1d38d2cb2e4fa116c0d0ea56b1322f806f0b9.png,white,black,True
f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd.png,white,black,True
f0c9f135c62572f3669a75b2c735e4477dc77fac85e653426ee2b3bcfbed7aaf.png,white,black,True
bb8ebf465c968a5f6f715de5d9e2e664afd1bcaa533e0e3352ecea1cc5b6fb0d.png,white,black,True
97158b2fe38783d88d4e44ba1b7bc6c84f225f8b35fcccc2f9265c65f14e7c8b.png,white,black,True
f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a.png,white,black,True
3a508d2dc03db46e7f97a2a30eabb62ab2886f3cedfea303de8f6a42e50d20eb.png,white,black,True
5b2ccfb94dedf2ec8797c0404fc324888e35ab903c41bb26f070552033ca8e6c.png,white,black,True
d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e.png,white,black,True
8de0b1a2e8f614af29fe5fafeaa5bdf55e6b3e65edf36355f19b707f7649ce2b.png,white,black,True
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e.png,white,black,False
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6.png,white,black,False
58406ed8ef944831c413c3424dc2b07e59aef13eb1ff16acbb3402b38b5de0bd.png,white,black,True
dbe5ad05b6f87018159a3228c1d1725892a1bfb9fa9f8fcc2e8bfe70d69d0355.png,white,black,True
58cc121d37fb7f1b4a5252024d88415936781e540252b8f734faeedd29b682d5.png,white,black,True
b7a86f4968071e0f963fa87ef314fdd1b6c73a66355431cc53a37e193ba6be9b.png,white,black,True
93cfd412c7de5210bbd262ec3a602cfea65072e9272e9fce9b5339a5b9436eb7.png,white,black,True
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f.png,white,black,False
d8607b21411c9c8ab532faaeba15f8818a92025897950f94ee4da4f74f53660a.png,white,black,True
a6001531274f9ad16e0ced40380f9667b9149558dea7053f7a7db18f5cd028c0.png,white,black,True
7c318172e976ae5a962c9c7a4e9fe46d7fb985765ddd3a3e2108e893a90b92b2.png,white,black,True
d4d88391bc399a3715440d4da9f8b7a973e010dc1edd9551df2e5a538685add5.png,white,black,True
d35f25c8e3f7fca5232fc4d5e3faf14b025b20b3731af77fe971a5e2e9d69d28.png,white,black,True
8bef203fce625e4d8c89dca728158be4662dfdfdcd4dc73a6aa39a908c1631bc.png,white,black,True
4d2cff9a0c8df3a7ef6100fda6f66e865a7670af6a18564767d8019b9ed2fd7b.png,white,black,True
ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee.png,white,black,True
7af09f98ec299ba0658d759eebc4c34e1c98289ea6ce37f233e9f5e4e2fc84f4.png,white,black,True
d827a7d80fc67487a3237135e0d43ae01b7bbcb135e1a167601fc974a8348c51.png,white,black,True
14cc1424c59808274e123db51292e9dbb5b037ef3e7c767a8c45c9ac733b91bf.png,white,black,True
44ab6a09eedee848b072ea3acd0f4e781f9c43b8d4e3d62598e1024584bf0b01.png,white,black,True
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4.png,white,black,False
f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1.png,white,black,True
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27.png,white,black,True
72b18a405555ad491721e29454e5cd325055ce81a9e78524b56f2c058a4d2327.png,white,black,True
077f026f4ab0f0bcc0856644d99cbf639e443ec4f067d7b708bc6cecac609424.png,white,black,True
2d53d7ec0c579fffd6710c956288537d46c719a93c6a04ac0d6550f75a6a6493.png,white,black,True
fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5.png,white,black,True
7978812d0e2e034ee1f9c141f019705582fcaa290e4a01c6c75a62753285cb23.png,white,black,True
d910b2b1be8406caecfe31a503d412ffc4e3d488286242ebc7381836121dd4ef.png,white,black,True
9586e48a9a4353f11898a6a4b7475a91574e8af82e99c4b7a5e1f1b18f345f7a.png,white,black,True
0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c.png,white,black,True
7f2b154541166210f468d89bb0a7184f10e51168a181dbb8b686c14654ffa317.png,white,black,True
573e1480b500c395f8d3f1800e1998bf553af0d3d43039333d33cf37d08f64e5.png,white,black,True
50a7ea80dd73232a17f98b5c83f62ec89989e892fe25b79b36f99b3872a7d182.png,white,black,True
07761fa39f60dc37022dbbe8d8694595fd5b77ceb2af2a2724768c8e524d6770.png,white,black,True
8cdbdda8b3a64c97409c0160bcfb06eb8e876cedc3691aa63ca16dbafae6f948.png,white,black,True
19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a.png,white,black,True
449a9c32e53a37c8a86e01c199155c8da3958b631088e10f6fe43c2119defe51.png,white,black,True
b0defa611b75645c0283464ee4163917bad382d335b61e8509f065bf371fa15f.png,white,black,True
76faaed50ed6ea6814ac36199964b86fb09ba7f41a6f213bceaa80d625adc2e1.png,white,black,True
ce9e1a58b58940039ae841466198b72ea21cc90584039a9294b47f5aef17ddfa.png,white,black,True
8f6597cd978c060378177df76e554d0578b97eab471e237dbe0adc0dd0d93d63.png,white,black,True
9b25b8ffd5f52b6c3d235a42d51d380503d1f80b61ef0f62eeb696f5977c38e6.png,white,black,True
1f9e429c12f4477221b5b855a5f494fda2ef6d064ff75b061ffaf093e91758c5.png,white,black,True
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac.png,white,black,False
8a26b134fe9343c0c794513dae7787b7ac1debec3bb2a7096ab0b874a31d8175.png,white,black,True
8efed2e62c919e6d70a2ab548b1a33014877fe8a23f177ef25a9dee25ffe8842.png,white,black,True
220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a.png,white,black,True
b1a239838c7dbb34ffea851ad537899f24da62f4e3f3fd6d835ff7b922f27313.png,white,black,True
04acab7636c4cf61d288a5962f15fa456b7bde31a021e5deedfbf51288e4001e.png,white,black,True
f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d.png,white,black,True
4185b9369fc8bdcc7e7c68f2129b9a7442237cd0f836a4b6d13ef64bf0ef572a.png,white,black,True
564fa390d9a9c26f986bf860d9091cbd84244bc1c8e3c9369f2f2e5b5fd99b92.png,white,black,True
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4.png,white,black,False
a6515d73077866808ad4cb837ecdac33612527b8a1041e82135e40fce2bb9380.png,white,black,True
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f.png,white,black,False
608ff81c8a0c8b622f6648a9c7f935d85f0c503f515ef2ac3728387be1953ee8.png,white,black,True
2cfa857e63be1b418c91ad5ea1f8d136fd1b80fc856e1d4277274c3dea28011c.png,white,black,True
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a.png,white,black,False
b82548ab19466b461614e6055aaf49fbc24c03a2d20e65575b680c7c28268807.png,white,black,True
6bc8cda54f5b66a2a27d962ac219f8075bf7cc43b87ba0c9e776404370429e80.png,white,black,True
9d429167633b4d9d7f41544a461975cf8e688a3affa6a8916799202874809f2a.png,white,black,True
75120baa6abcbfe750a4eb223b8c10ae6bc3bebdda7b00d9a78bc2472fa28625.png,white,black,True
7aae06bc4558829473071defec0b7ab3bfa9c5005548a13da95596bb6a66d105.png,white,black,True
4bf6a5ec42032bb8dbbb10d25fdc5211b2fe1ce44b6e577ef89dbda17697d819.png,white,black,True
f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0.png,white,black,True
866a8cba7bfe1ea73e383d6cf492e53752579140c8b833bb56839a55bf79d855.png,white,black,True
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac.png,white,black,False
1609b1b8480ee52652a644403b3f7d5511410a016750aa3b9a4c8ddb3e893e8e.png,white,black,True
94a5a37c3b1153d5c5aef2eca53c960b9f21f2ef1758209d7ec502ec324b03a3.png,white,black,True
b67a6e5da8b1cfa5319d94a7d3f8b706725753346c37a4636bf7382e98b3c5df.png,white,black,True
ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc.png,white,black,True
07fb37aafa6626608af90c1e18f6a743f29b6b233d2e427dcd1102df6a916cf5.png,white,black,True
3a22fe593d9606d4f137461dd6802fd3918f9fbf36f4a65292be69670365e2ca.png,white,black,True
c304a1fdf3bca2f4b4580d2cac59942e2224a7678001bf5ed9d9852f57708932.png,white,black,True
cdab367b30db47061df837c1ae9fa875d6057614f797332d37d3513517d6c694.png,white,black,True
ac8169a0debed11560f3f0e246c05ea82d03c66346f1576cc8268554cb3f549f.png,white,black,True
9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9.png,white,black,True
1f6b7cead15344593b32d5f2345fc26713dc74d9b31306c824209d67da401fd8.png,white,black,True
34c9f4eb2af8b8f46b1d88b74bde16f4614cd08948c2f1d817eb629afc512e7a.png,white,black,True
356d9903d16074f152fe8f2f0ef555d9959c53264228eae7373cad5cf35d4e85.png,white,black,True
88d5a03f8ecd459f076a06e0d5035149193bfdd727c30905de19054dcb9018ae.png,white,black,True
eb96fc6cbf6880bf05c4309857ae33844a4bc2152e228eff31024e5265cf9fc3.png,white,black,True
1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd.png,white,black,True
33618678c167c5e07be02c49d0c43bcd90493ba5d83110a631409a4d3ccc1e51.png,white,black,True
bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b.png,white,black,True
be26966900aa0e5b41d5a8ecafe04281b37deb05c5cd027968d7b74143398174.png,white,black,True
e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135.png,white,black,True
e81c758e1ca177b0942ecad62cf8d321ffc315376135bcbed3df932a6e5b40c0.png,white,black,True
f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af.png,white,black,True
1815cf307859b3e13669041d181aa3b3dbbac1a95aef4c42164b223110c09168.png,white,black,True
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9.png,white,black,False
c901794d1a421d52e5734500c0a2a8ca84651fb93b19cec2f411855e70cae339.png,white,black,True
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68.png,white,black,False
98c5ead89cd066637efd5c93a6edc55c85908eb66807471f0d246d5457341f9c.png,white,black,True
3a3fee427e6ef7dfd0d82681e2bcee2d054f80287aea7dfa3fa4447666f929b9.png,white,black,True
03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe.png,white,black,True
fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22.png,white,black,True
dae976f161fe42dc58dee87d4bf2eb9f65736597cab0114138641b2a39a5c42b.png,white,black,True
6af82abb29539000be4696884fc822d3cafcb2105906dc7582c92dccad8948c5.png,white,black,True
e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2.png,white,black,True
3d0ca3498d97edebd28dbc7035eced40baa4af199af09cbb7251792accaa69fe.png,white,black,True
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f.png,white,black,False
4ee5850b63549794eb3ecd3d5f5673164ac16936e36ecc3700da886e3b616149.png,white,black,True
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523.png,white,black,False
0287e7ee5b007c91ae2bd7628d09735e70496bc6127ecb7f3dd043e04ce37426.png,white,black,True
9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e.png,white,black,True
3f9fc8e63f87e8a56d3eaef7db26f1b6db874d19f12abd5a752821b78d47661e.png,white,black,True
9cbc0700317361236a9fca2eb1f8f79e3a7da17b1970c179cf453921a6136001.png,white,black,True
c9f305be17312bdb9530fb4f1adc6d29730ddbe0e74730cbf031de174bf437b7.png,white,black,True
e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36.png,white,black,True
