filename,foreground,background,is_train
cfabf7379c5591d40aa4a20c86b4197c6a25ab55887a9fca4f06c2dfc0f0e973.png,white,black,True
37ed50eea5a1e0bade3e6753793b6caeb061cd4c2f365658c257f69cab1f6288.png,white,black,True
da79a2b105f055ce75404a04bf53bbb51d518d9381af7b4ac714c137f101d920.png,white,black,True
bbce7ebc40323a0eff6574d0c3842f50f907f55fbfb46c777f0ed9a49e98ff9b.png,white,black,True
b98681c74842c4058bd2f88b06063731c26a90da083b1ef348e0ec734c58752b.png,white,black,True
4d4ebfcae4374165ea6ae7c7e18fd0ba5014c3c860ee2489c59e25ddd45e7a32.png,white,black,True
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24.png,white,black,True
5908488d940e846cc121c768758da9b1bd5b9922417e20c9101a4e254fa98af8.png,white,black,True
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d.png,white,black,False
a5e695fce80dc03efb6665a9ec14500ab47f4ee9f6437531388dd3cc32c90db1.png,white,black,True
57b49733c5a3c268b013553635a826e6a1b10e699bbd19c3b842375fe0adf344.png,white,black,True
1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867.png,white,black,True
431b9b0c520a28375b5a0c18d0a5039dd62cbca7c4a0bcc25af3b763d4a81bec.png,white,black,True
61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e.png,white,black,True
d2ce593bddf9998ce3b76328c0151d0ba4b644c293aca7f6254e521c448b305f.png,white,black,True
175dbb364bfefc9537931144861c9b6e08934df3992782c669c6fe4234319dfc.png,white,black,True
693bc64581275f04fc456da74f031d583733360a1f6032fa38b3fbf592ff4352.png,white,black,True
62057502c387145ed4f8f7f0d5e5bedcb72d3bcec15fa71cb0310dee32871461.png,white,black,True
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5.png,white,black,False
05040e2e959c3f5632558fc9683fec88f0010026c555b499066346f67fdd0e13.png,white,black,True
9ab2d381f90b485a68b82bc07f94397a0373e3215ad20935a958738e55f3cfc2.png,white,black,False
ea00f5a91ca75e745d675201cc62d7db266f8e2787033e15a7dd5f1cc5c0ad72.png,white,black,True
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829.png,white,black,False
c8ca945abc29d262a5525e4c2585541bba33fa77c86a47c94575d8e5b54c83fb.png,white,black,True
3ab9cab6212fabd723a2c5a1949c2ded19980398b56e6080978e796f45cbbc90.png,white,black,True
6b72b61b80060a9e79a4747f9c5d5af135af9db466681c2d1086f784c7130699.png,white,black,True
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732.png,white,black,False
63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778.png,white,black,True
84e642d75ae6ece8147272418b6fe13d04db8d076fe306c4acedc329fceab564.png,white,black,True
c96109cbebcf206f20035cbde414e43872074eee8d839ba214feed9cd36277a1.png,white,black,True
11a0170f44e3ab4a8d669ae8ea9546d3a32ebfe6486d9066e5648d30b4e1cb69.png,white,black,True
3b957237bc1e09740b58a414282393d3a91dde996b061e7061f4198fb03dab2e.png,white,black,True
1740b0a67ca337ea31648b57c81bcfbb841c7bb5cad185199a9f4da596d531b9.png,white,black,True
c44ed955eb2e5c8d820b01477e122b32eff6dd475343e11229c33d8af3473b22.png,white,black,True
2dd9d8c797fc695665326fc8fd0eb5cd292139fa478ccb5acb7fb352f7030063.png,white,black,True
1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e.png,white,black,True
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde.png,white,black,False
77ceeb87f560775ac150b8b9b09684ed3e806d0af6f26cce8f10c5fc280f5df2.png,white,black,True
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04.png,white,black,False
c6de542205b891eed5c40e6d8ae3d03a6ca39b26dc445b4dbc64340d4d64dd2d.png,white,black,True
a022908f1b7880838dbc0411e50828e64b4f5e0263afdf04295e30bb2ff58005.png,white,black,True
97126a9791f0c1176e4563ad679a301dac27c59011f579e808bbd6e9f4cd1034.png,white,black,True
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7.png,white,black,False
60cb718759bff13f81c4055a7679e81326f78b6a193a2d856546097c949b20ff.png,white,black,True
76c4f14e35210f87a29e93c46dbb25c8f5dc5c04d1d3134672708bcdfbc7e959.png,white,black,True
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba.png,white,black,True
e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03.png,white,black,True
2abc40c118bc7303592c8bb95a80361e27560854b8971ab34dcf91966575b1f2.png,white,black,True
4d09672bcf5a2661eea00891bbb8191225a06619a849aece37ad10d9dedbde3e.png,white,black,True
81e2dd950e6df28a4fe202a40afa98b202981f65a5ca05b389749290eb87c883.png,white,black,True
3ebd2ab34ba86e515feb79ffdeb7fc303a074a98ba39949b905dbde3ff4b7ec0.png,white,black,True
358e47eaa1e9222252793fe0fb8c77028d4e0d4360b95a07c9fe6df6a2066556.png,white,black,True
e7a3a7c99483c243742b6cfa74e81cd48f126dcef004016ad0151df6c16a6243.png,white,black,True
e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8.png,white,black,True
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1.png,white,black,True
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c.png,white,black,False
abbfff07379bceb69dba41dad8b0db5eb80cc8baf3d4af87b7ee20b0dac32215.png,white,black,True
89be66f88612aae541f5843abcd9c015832b5d6c54a28103b3019f7f38df8a6d.png,white,black,True
8175a55b711c948fe383bd3b91b6ca1b9e048a5241e0be13aff31ce2674fbe6d.png,white,black,True
b3a9f4c9035a0df7e033b18c63bfb0f0d87ff5a4d9aa8bdf417159bb733abb80.png,white,black,True
3477024fd843e46097840360f9cdee24b76bf5c593ed27a9aee7a5728a06aa51.png,white,black,True
317832f90f02c5e916b2ac0f3bcb8da9928d8e400b747b2c68e544e56adacf6b.png,white,black,True
1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88.png,white,black,True
b1f23c4d27afed8af7b6b64793a3760bfea31b65f582d48aaa62d2b988ef2eac.png,white,black,True
0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21.png,white,black,True
c89ac06daef5c819309f03d6a35792d1a8a66abb8cb3414013ffe71d3dd9fe96.png,white,black,True
b8fdc02d915206bb2564e1f7da962f2b9d9d491b11afa00a76622b7932366480.png,white,black,True
7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80.png,white,black,True
785555c0cbb49dad835635217085287a8cc61c27d26f0e106b70c1dfd05784dc.png,white,black,True
751f421d322940d6efe3bd570a66ecda16d08a1b90bc32a6d7ae1af89856fd49.png,white,black,True
29ea4f6eb4545f43868a9b40a60000426bf8dfd9d062546656a37bd2a2aaf9ec.png,white,black,True
a65bbfc5673e8053b6ce49f39c79cf3a846fe5cc46dd93105f74fb07cf44606d.png,white,black,True
d7ec8003735996458b56ccb8ae34d080eb2a6adabef931323239632515b4b220.png,white,black,True
f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18.png,white,black,True
be1916d0e5592c17f971315b5de720ef6894173087399daed94a52ef109c1572.png,white,black,True
700afb1cd830a808e3c6125749612e5d23fd9f9726049a9e0c2061997514e1a7.png,white,black,True
86f9087eb1d0875ffb1a28cca7645b14d6c66f995c7d96aa13969d2f8115d533.png,white,black,True
fa73f24532b3667718ede7ac5c2e24ad7d3cae17b0a42ed17bbb81b15c28f4ae.png,white,black,True
5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3.png,white,black,True
20e209f6ffa120a72712e1b4c1d3e24d1339227e2936abd4bbd49a636fada423.png,white,black,True
a891bbc89143bca7a717386144eb061ec2d599cba24681389bcb3a2fedb8ff8c.png,white,black,True
ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169.png,white,black,True
ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d.png,white,black,True
e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367.png,white,black,True
abc781c8721fe04b877a7e324494eb75aa5bce94950a0e4e4d7d6ffc9e74da62.png,white,black,True
a4c729efb5059893a8b62c7abeba171cb516836f8a20468f6b176dfe2f6f84d1.png,white,black,True
f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5.png,white,black,True
adc315bd40d699fd4e4effbcce81cd7162851007f485d754ad3b0472f73a86df.png,white,black,True
d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869.png,white,black,True
ad9d305cbf193d4250743ead466bdaefe910835d7e352c544e22320e8336f5c1.png,white,black,True
c04fa1a74a980d790ba6f3e595fd9851f14370bb71c7cbb7846c33ca9d72687f.png,white,black,True
d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0.png,white,black,True
a246bcaa64af48ee5ca181cd594c0fc43466e7614406eb8bc01199a16ebc95d0.png,white,black,True
52a4ac5a875be7a6c886035d54fb63f5f397dc43508c4831898f6b2f8debc7f3.png,white,black,True
245b995878370ef4ea977568b2b67f93d4ecaa9308761b9d3e148e0803780183.png,white,black,True
08151b19806eebd58e5acec7e138dbfbb1761f41a1ab9620466584ecc7d5fada.png,white,black,True
3b75fc03a1d12b29bd2870eb1f6fdb44174dbd1118dfc11c31f127bd87bd27ef.png,white,black,True
3ca8181367fc1258a418f7bf5044533c83e02a59c1a96def043295c429c297a8.png,white,black,True
2ab91a4408860ae8339689ed9f87aa9359de1bdd4ca5c2eab7fff7724dbd6707.png,white,black,True
7f4d7b549d0f1a110191e2aded872943d85892bc30667f19fe9de97a5370b08e.png,white,black,True
da31f2aa8601afec5c45180a2c448cb9c4a8ec7b35e75190d6ba3588f69058c8.png,white,black,True
6034456567632f4b48dc3dfbb98534b5953c151990f4235df6c912c0a9c08397.png,white,black,True
a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834.png,white,black,True
dd54adb80393de7769b9853c0aa2ee9b240905d0e99c59d4ccd99401f327aa05.png,white,black,True
b6c9b58de0388891221b8f7a83cbf0b8f8379b51b5c9a127bf43a4fc49f1cc48.png,white,black,True
0532c64c2fd0c4d3188cc751cdfd566b1cfba3d269358717295bab1504c7c275.png,white,black,True
12f89395ad5d21491ab9cec137e247652451d283064773507d7dc362243c5b8e.png,white,black,True
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c.png,white,black,False
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb.png,purple,yellow,False
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26.png,purple,yellow,False
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1.png,purple,yellow,False
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab.png,purple,yellow,False
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab.png,purple,yellow,False
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb.png,purple,yellow,False
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3.png,purple,yellow,False
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078.png,purple,yellow,False
ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279.png,purple,white,True
94519eb45cbe1573252623b7ea06a8b43c19c930f5c9b685edb639d0db719ab0.png,purple,white,True
79fe419488ba98494e3baa35c6fef9662eda1efe325d0ab0ac002f5383245d96.png,purple,white,True
353ab00e964f71aa720385223a9078b770b7e3efaf5be0f66e670981f68fe606.png,purple,white,True
f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d.png,purple,white,True
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff.png,purple,white,False
1631352dbafb8a90f11219fffd3bea368a30bc3bad3bbe0e84e19bd720df4945.png,purple,white,True
2c61fdcb36fd1b2944895af6204279e9f6c164ba894198b40c8b7a3c9bf500ea.png,purple,white,True
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466.png,purple,white,False
a0325cb7aa59e9c0a75e64ba26855d8032c46161aa4bca0c01bac5e4a836485e.png,purple,white,True
420f43d21dbaba42bf8c0995b3a2c85537876d594433770c6c6f3d6b779ec15f.png,purple,white,True
ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548.png,purple,white,True
bb61fc17daf8bdd4e16fdcf50137a8d7762bec486ede9249d92e511fcb693676.png,purple,white,True
0e4c2e2780de7ec4312f0efcd86b07c3738d21df30bb4643659962b4da5505a3.png,purple,white,True
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4.png,purple,white,False
1ec74a26e772966df764e063f1391109a60d803cff9d15680093641ed691bf72.png,purple,white,True
aa58ba4512955771b4f9b459cb4e6a8adb71d11cd6cae662ec2df31d688a5fe0.png,purple,white,True
15039b3acccc4257a1a442646a89b6e596b5eb4531637e6d8fa1c43203722c99.png,purple,white,True
c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da.png,purple,white,True
337b6eed0726f07531cd467cd62b6676c31a8c9e716bdbc49433986c022252cf.png,purple,white,True
718751b439c05bdd589f04fcef321a86be3ecb35292a435138e295e05eb2e771.png,purple,white,True
4e92129f4e8066d6f560d6022cd343a2245939aa49d8b06cddbd9bfc7e7eeb0e.png,purple,white,True
5d75a63972ef643efd7c42f20668b167f2af43635d6263962d84e62e7609ab51.png,purple,white,True
eb1df8ed879d04b36980b0958a0e8fc446ad08c0bdcf3b5f42e3db023187c7e5.png,purple,white,True
b214800de5ed4cc558f44d569495970f93c8c047f8e464c51d4bd5c276118423.png,purple,white,True
7773ac91af61ed041701b7c3b649598e3707cf04c0577f464fd31be687f538fe.png,purple,white,True
7f55678298adb736987d9fb5d1d2daefb08fe5bf4d81b2380bedf9449f79cc38.png,purple,white,True
92f31f591929a30e4309ab75185c96ff4314ce0a7ead2ed2c2171897ad1da0c7.png,purple,white,True
7f34dfccd1bc2e2466ee3d6f74ff05821a0e5404e9cf2c9568da26b59f7afda5.png,purple,white,True
947c0d94c8213ac7aaa41c4efc95d854246550298259cf1bb489654d0e969050.png,purple,white,True
0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2.png,purple,white,True
00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e.png,purple,white,True
e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c.png,purple,white,True
ea94ba4b01d1bd5f7768d10e0ac547743791033df545c71fcec442d0cb5cb5e7.png,purple,white,True
af6b6173c59450bc76b2cc461cf233921fbfdb6feb8dd6da03a0d44193221fd0.png,purple,white,True
0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed.png,purple,white,True
4590d7d47f521df62f3bcb0bf74d1bca861d94ade614d8afc912d1009d607b94.png,purple,white,True
610f32e2d9d270d740aec501dcf0c89595e4e623468ad43272adab90520a8f96.png,purple,white,True
a4c44fc5f5bf213e2be6091ccaed49d8bf039d78f6fbd9c4d7b7428cfcb2eda4.png,purple,white,True
1d02c4b5921e916b9ddfb2f741fd6cf8d0e571ad51eb20e021c826b5fb87350e.png,purple,white,True
55f98f43c152aa0dc8bea513f8ba558cc57494b81ae4ee816977816e79629c50.png,purple,white,True
0e21d7b3eea8cdbbed60d51d72f4f8c1974c5d76a8a3893a7d5835c85284132e.png,purple,purple,True
7798ca1ddb3133563e290c36228bc8f8f3c9f224e096f442ef0653856662d121.png,purple,purple,True
33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731.png,purple,purple,True
40946065f7e4b6038599fbfd419f2a67e7635b6f89db3ed6c0d67c8801521af1.png,purple,purple,True
bf4a61bb81589c9a67e3343408befd3e135af5e88b50c17f998f2131d24bc271.png,purple,purple,True
cbca32daaae36a872a11da4eaff65d1068ff3f154eedc9d3fc0c214a4e5d32bd.png,purple,purple,True
8f27ebc74164eddfe989a98a754dcf5a9c85ef599a1321de24bcf097df1814ca.png,purple,purple,True
52a6b8ae4c8e0a8a07a31b8e3f401d8811bf1942969c198e51dfcbd98520aa60.png,purple,purple,True
853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344.png,purple,purple,True
c1afe66cd139f996fd984f5f2622903730ec2f1192d90608154f07f7ef6cdb4b.png,purple,purple,True
2255d5aba044256bb92f6b7cbed0fca46d972c7b6b1a59dcbe7f682c5777d074.png,purple,purple,True
be771d6831e3f8f1af4696bc08a582f163735db5baf9906e4729acc6a05e1187.png,purple,purple,True
4ca5081854df7bbcaa4934fcf34318f82733a0f8c05b942c2265eea75419d62f.png,purple,purple,True
3bfa8b3b01fd24a28477f103063d17368a7398b27331e020f3a0ef59bf68c940.png,purple,purple,True
4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06.png,purple,purple,True
57bd029b19c1b382bef9db3ac14f13ea85e36a6053b92e46caedee95c05847ab.png,purple,purple,True
0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6.png,purple,purple,True
589f86dee5b480a88dd4f77eeaffe2c4d70aefdf879a4096dde1fa4d41055b8f.png,purple,purple,True
442c4eb0185698fe7d148c108a46f74abd399aecda2f4f22981a1671cd95dd7d.png,purple,purple,True
709e094e39629a9ca21e187f007b331074694e443db40289447c1111f7e267e7.png,purple,purple,True
6b0ac2ab04c09dced54058ec504a4947f8ecd5727dfca7e0b3f69de71d0d31c7.png,purple,purple,True
87ea72894f6534b28e740cc34cf5c9eb75d0d8902687fce5fcc08a92e9f41386.png,purple,purple,True
b0e35e06b85da49bfe3ea737711a72b551a6add446e30eabb01aa683a79873c5.png,purple,purple,True
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886.png,purple,purple,True
6d327ab4f0e3604fa6e9b8041c7e6db86ab809890d886c691f6e59c9168b7fbe.png,purple,purple,True
e49fc2b4f1f39d481a6525225ab3f688be5c87f56884456ad54c953315efae83.png,purple,purple,True
a90401357d50e1376354ae6e5f56a2e4dff3fdb5a4e8d50316673b2b8f1f293b.png,purple,purple,True
a7f6194ddbeaefb1da571226a97785d09ccafc5893ce3c77078d2040bccfcb77.png,purple,purple,True
af576e8ec3a8d0b57eb6a311299e9e4fd2047970d3dd9d6f52e54ea6a91109da.png,purple,purple,True
a31deaf0ac279d5f34fb2eca80cc2abce6ef30bd64e7aca40efe4b2ba8e9ad3d.png,purple,purple,True
136000dc18fa6def2d6c98d4d0b2084d13c22eaffe82e26c665bcaa2a9e51261.png,purple,purple,True
9fb32aba1c2fd53273dca9abefac944ba747f578da82dfaa1249f332a2324944.png,purple,purple,True
6c67b78e8164801059375ed9a607f61e67a7ae347e92e36a7f20514224541d56.png,purple,purple,True
4d4f254f3b8b4408d661df3735591554b2f6587ce1952928d619b48010d55467.png,purple,purple,True
5ef4442e5b8b0b4cf824b61be4050dfd793d846e0a6800afa4425a2f66e91456.png,purple,purple,True
13f2bec0a24c70345372febb14c4352877b1b6c1b01896246048e83c345c0914.png,purple,purple,True
f7e5dcfc9c93183c668c5a4ab028d5faad54fb54298711f2caae0508aa978300.png,purple,purple,True
65c8527c16a016191118e8adc3d307fe3a73d37cbe05597a95aebd75daf8d051.png,purple,purple,True
2dd3356f2dcf470aec4003800744dfec6490e75d88011e1d835f4f3d60f88e7a.png,purple,purple,True
45f059cf21d85ecfce0eb93260516f1e2443d210e9a52f9ae2271d604aa3fcc5.png,purple,purple,True
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71.png,purple,purple,False
4e23ecf65040f86420e0201134e538951acdeda84fbb274311f995682044dd64.png,purple,purple,True
a08166d91d2cca263d2dd52764dc25c9c582b7a5ece2b802749fa4be33187c49.png,purple,purple,True
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a.png,purple,purple,True
0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37.png,purple,purple,True
b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7.png,purple,purple,True
4d14a3629b6af6de86d850be236b833a7bfcbf6d8665fd73c6dc339e06c14607.png,purple,purple,True
5c6eb9a47852754d4e45eceb9a696c64c7cfe304afc5ea491cdfef11d55c17f3.png,purple,purple,True
3934a094e8537841e973342c7f8880606f7a2712b14930340d6f6c2afe178c25.png,purple,purple,True
a7f767ca9770b160f234780e172aeb35a50830ba10dc49c526f4712451abe1d2.png,purple,purple,True
a5fe0b7412dd152c41f7afc34ffdf276d4261b6942fa6d36803648e90f2cfc06.png,purple,purple,True
953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc.png,purple,purple,True
24a20f2a529cede5695df2422a3986505b5826bb10b10781d6db2074cf3de7b3.png,purple,purple,True
cbff60361ded0570e5d50429a1aa51d81471819bc9b38359f03cfef76de0038c.png,purple,purple,True
4ae4f936a9ade472764dad80f60f7168e4be067aa66ce9d06d60ebe34951dca4.png,purple,purple,True
2e2d29fc44444a85049b162eb359a523dec108ccd5bd75022b25547491abf0c7.png,purple,purple,True
ae570a676961482848b5097038ef5e407df7a66a8e1c9b0567da599565a6b142.png,purple,purple,True
ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d.png,purple,purple,True
01d44a26f6680c42ba94c9bc6339228579a95d0e2695b149b7cc0c9592b21baf.png,purple,purple,True
6ab24e7e1f6c9fdd371c5edae1bbb20abeeb976811f8ab2375880b4483860f4d.png,purple,purple,True
708eb41a3fc8f2b6cd1f529cdf38dc4ad5d5f00ad30bdcba92884f37ff78d614.png,purple,purple,True
1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f.png,purple,purple,True
74a7785530687a11ecd073e772f90912d9967d02407a192bfab282c35f55ab94.png,purple,purple,True
673baf65ae5c571d6be452eb41e79ef3fc2eb3fd238e621c6b7621763b429989.png,purple,purple,True
8e507d58f4c27cd2a82bee79fe27b069befd62a46fdaed20970a95a2ba819c7b.png,purple,purple,True
4cbd6c37f3a55a538d759d440344c287cac66260d3047a83f429e63e7a0f7f20.png,purple,purple,True
ebc18868864ad075548cc1784f4f9a237bb98335f9645ee727dac8332a3e3716.png,purple,purple,True
abd8dde78f8d37b68b28da67459371ed65f0a575523e94bc4ecbc88e6fedf0d0.png,purple,purple,True
2246874c8b5ba218d01ad8153a201ad4660195f3e4c65da6b9d4ccaf82cb7edf.png,purple,purple,True
815524d88283ba10ad597b87aa1967671db776df8004a0c4291b67fc2624c22a.png,purple,purple,True
3b0709483b1e86449cc355bb797e841117ba178c6ae1ed955384f4da6486aa20.png,purple,purple,True
8f94a80b95a881d0efdec36affc915dca9609f4cba8134c4a91b219d418778aa.png,black,white,True
4217e25defac94ff465157d53f5a24b8a14045b763d8606ec4a97d71d99ee381.png,black,white,True
7f38885521586fc6011bef1314a9fb2aa1e4935bd581b2991e1d963395eab770.png,black,white,True
c395870ad9f5a3ae651b50efab9b20c3e6b9aea15d4c731eb34c0cf9e3800a72.png,black,white,True
4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40.png,black,white,True
76a372bfd3fad3ea30cb163b560e52607a8281f5b042484c3a0fc6d0aa5a7450.png,black,white,True
1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df.png,black,white,True
091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d.png,black,white,True
8d05fb18ee0cda107d56735cafa6197a31884e0a5092dc6d41760fb92ae23ab4.png,black,white,True
1a11552569160f0b1ea10bedbd628ce6c14f29edec5092034c2309c556df833e.png,black,white,True
08275a5b1c2dfcd739e8c4888a5ee2d29f83eccfa75185404ced1dc0866ea992.png,black,white,True
5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e.png,black,white,True
54793624413c7d0e048173f7aeee85de3277f7e8d47c82e0a854fe43e879cd12.png,black,white,True
5e263abff938acba1c0cff698261c7c00c23d7376e3ceacc3d5d4a655216b16d.png,black,white,True
3594684b9ea0e16196f498815508f8d364d55fea2933a2e782122b6f00375d04.png,black,white,True
2a1a294e21d76efd0399e4eb321b45f44f7510911acd92c988480195c5b4c812.png,black,white,True
